registration_number,publishable,partner_departments,subjects,title_en,title_fr,description_en,description_fr,target_participants_and_audience,start_date,end_date,status,profile_page_en,profile_page_fr,report_available_online,report_link_en,report_link_fr,contact_email,policy_program_lead_email,remarks_en,remarks_fr,high_profile,rationale,record_created,record_modified,user_modified,owner_org,log_date,log_activity
,N,D278,"CM,DV,EC,ED,EM,IP,IT,LT,TF",Consultations for the Gordie Howe International Bridge Community Benefits Plan,Consultations pour le plan d'avantages pour la communauté pour la pont internationale Gordie-Howe,"The Community Benefits Plan is delivered as part of the Gordie Howe International Bridge Project.  Windsor-Detroit Bridge Authority and the private-sector partner, Bridging North America have held multiple meetings and consultations with stakeholders and the public in Windsor, Ontario and Detroit, Michigan and surrounding regions to seek their input. Feedback provided through these consultations will inform Bridging North Amercia's development of initiatives included in the final Community Benefits Plan. ","Le plan d'avantages pour la communauté est élaboré dans le cadre du projet du pont international Gordie-Howe. L'Autorité du pont Windsor-Détroit et le partenaire du secteur privé, Bridging North America, ont tenu de multiples réunions et consultations avec les intervenants et le public de Windsor (Ontario), Détroit (Michigan) et les régions environnantes afin de receuillir leurs commentaires. Les commentaires fournis dans le cadre de ces consultations permettront à Bridging North America de développer des initiatives qui seront intégrées au plan d'avantages pour la communauté définitif.","BS,CC,CS,ET,FC,FN,GP,IP,PA,SM,ST",2019-01-01,2019-03-31,CA,https://www.gordiehoweinternationalbridge.com/en/community-benefits-section,https://www.gordiehoweinternationalbridge.com/fr/avantages-pour-la-communaute-section,N,,,heather.grondin@wdbridge.com,heather.grondin@wdbridge.com,,,Y,IN,2019-07-26T17:09:25.248085,2019-07-26T17:09:25.248085,kamuir,infc,2020-12-03,D
,Y,,NR,Canada's Small Modular Reactor (SMR) Action Plan,Plan d'action canadien pour les petits réacteurs modulaires,"NRCan Minister Seamus O’Regan announced in February 2020, that the Government of Canada, together with our partners from across the country, will launch Canada’s SMR Action Plan in the fall. Dialogue is currently ongoing between the Government of Canada and its partners to convene a joint response that outlines progress and ongoing actions on SMRs.","Le ministre de Ressources naturelles Canada, Seamus O’Regan, a annoncé en février 2020 que le gouvernement du Canada, en collaboration avec ses partenaires partout au pays, lancerait le Plan d’action canadien sur les PRM à l’automne. Des conversations sont actuellement en cours entre le gouvernement du Canada et ses partenaires pour développer une réponse conjointe qui décrit les progrès et les activités en cours sur les PRM.","AC,CC,EI,FN,GP,IB,IO,IP,IU,JM,MT,MU,NG,NR,NT,OD,PT,SL,TR,YJ",2020-06-30,2020-11-18,O,,,Y,www.smractionplan.ca,www.PlanDActionPRM.ca,diane.cameron@canada.ca,marco.presutti@canada.ca,,,Y,MP,2020-08-19T16:07:06.198385,2020-08-19T16:07:06.198385,jennajoyce,nrcan-rncan,2020-12-03,D
,N,D278,"CM,DV,EC,ED,EM,IP,IT,LT,TF",Consultations for the Gordie Howe International Bridge Community Benefits Plan,Consultations pour le plan d'avantages pour la communauté pour la pont internationale Gordie-Howe,"The Community Benefits Plan is delivered as part of the Gordie Howe International Bridge Project.  Windsor-Detroit Bridge Authority and the private-sector partner, Bridging North America have held multiple meetings and consultations with stakeholders and the public in Windsor, Ontario and Detroit, Michigan and surrounding regions to seek their input. Feedback provided through these consultations will inform Bridging North Amercia's development of initiatives included in the final Community Benefits Plan. ","Le plan d'avantages pour la communauté est élaboré dans le cadre du projet du pont international Gordie-Howe. L'Autorité du pont Windsor-Détroit et le partenaire du secteur privé, Bridging North America, ont tenu de multiples réunions et consultations avec les intervenants et le public de Windsor (Ontario), Détroit (Michigan) et les régions environnantes afin de receuillir leurs commentaires. Les commentaires fournis dans le cadre de ces consultations permettront à Bridging North America de développer des initiatives qui seront intégrées au plan d'avantages pour la communauté définitif.","BS,CC,CS,ET,FC,FN,GP,IP,PA,SM,ST",2019-01-01,2019-03-31,CA,https://www.gordiehoweinternationalbridge.com/en/community-benefits-section,https://www.gordiehoweinternationalbridge.com/fr/avantages-pour-la-communaute-section,N,,,heather.grondin@wdbridge.com,heather.grondin@wdbridge.com,,,Y,IN,2019-07-26T17:09:25.248085,2019-07-26T17:09:25.248085,kamuir,infc,2020-12-04,D
,Y,,NR,Canada's Small Modular Reactor (SMR) Action Plan,Plan d'action canadien pour les petits réacteurs modulaires,"NRCan Minister Seamus O’Regan announced in February 2020, that the Government of Canada, together with our partners from across the country, will launch Canada’s SMR Action Plan in the fall. Dialogue is currently ongoing between the Government of Canada and its partners to convene a joint response that outlines progress and ongoing actions on SMRs.","Le ministre de Ressources naturelles Canada, Seamus O’Regan, a annoncé en février 2020 que le gouvernement du Canada, en collaboration avec ses partenaires partout au pays, lancerait le Plan d’action canadien sur les PRM à l’automne. Des conversations sont actuellement en cours entre le gouvernement du Canada et ses partenaires pour développer une réponse conjointe qui décrit les progrès et les activités en cours sur les PRM.","AC,CC,EI,FN,GP,IB,IO,IP,IU,JM,MT,MU,NG,NR,NT,OD,PT,SL,TR,YJ",2020-06-30,2020-11-18,O,,,Y,www.smractionplan.ca,www.PlanDActionPRM.ca,diane.cameron@canada.ca,marco.presutti@canada.ca,,,Y,MP,2020-08-19T16:07:06.198385,2020-08-19T16:07:06.198385,jennajoyce,nrcan-rncan,2020-12-04,D
,N,D278,"CM,DV,EC,ED,EM,IP,IT,LT,TF",Consultations for the Gordie Howe International Bridge Community Benefits Plan,Consultations pour le plan d'avantages pour la communauté pour la pont internationale Gordie-Howe,"The Community Benefits Plan is delivered as part of the Gordie Howe International Bridge Project.  Windsor-Detroit Bridge Authority and the private-sector partner, Bridging North America have held multiple meetings and consultations with stakeholders and the public in Windsor, Ontario and Detroit, Michigan and surrounding regions to seek their input. Feedback provided through these consultations will inform Bridging North Amercia's development of initiatives included in the final Community Benefits Plan. ","Le plan d'avantages pour la communauté est élaboré dans le cadre du projet du pont international Gordie-Howe. L'Autorité du pont Windsor-Détroit et le partenaire du secteur privé, Bridging North America, ont tenu de multiples réunions et consultations avec les intervenants et le public de Windsor (Ontario), Détroit (Michigan) et les régions environnantes afin de receuillir leurs commentaires. Les commentaires fournis dans le cadre de ces consultations permettront à Bridging North America de développer des initiatives qui seront intégrées au plan d'avantages pour la communauté définitif.","BS,CC,CS,ET,FC,FN,GP,IP,PA,SM,ST",2019-01-01,2019-03-31,CA,https://www.gordiehoweinternationalbridge.com/en/community-benefits-section,https://www.gordiehoweinternationalbridge.com/fr/avantages-pour-la-communaute-section,N,,,heather.grondin@wdbridge.com,heather.grondin@wdbridge.com,,,Y,IN,2019-07-26T17:09:25.248085,2019-07-26T17:09:25.248085,kamuir,infc,2020-12-05,D
,Y,,NR,Canada's Small Modular Reactor (SMR) Action Plan,Plan d'action canadien pour les petits réacteurs modulaires,"NRCan Minister Seamus O’Regan announced in February 2020, that the Government of Canada, together with our partners from across the country, will launch Canada’s SMR Action Plan in the fall. Dialogue is currently ongoing between the Government of Canada and its partners to convene a joint response that outlines progress and ongoing actions on SMRs.","Le ministre de Ressources naturelles Canada, Seamus O’Regan, a annoncé en février 2020 que le gouvernement du Canada, en collaboration avec ses partenaires partout au pays, lancerait le Plan d’action canadien sur les PRM à l’automne. Des conversations sont actuellement en cours entre le gouvernement du Canada et ses partenaires pour développer une réponse conjointe qui décrit les progrès et les activités en cours sur les PRM.","AC,CC,EI,FN,GP,IB,IO,IP,IU,JM,MT,MU,NG,NR,NT,OD,PT,SL,TR,YJ",2020-06-30,2020-11-18,O,,,Y,www.smractionplan.ca,www.PlanDActionPRM.ca,diane.cameron@canada.ca,marco.presutti@canada.ca,,,Y,MP,2020-08-19T16:07:06.198385,2020-08-19T16:07:06.198385,jennajoyce,nrcan-rncan,2020-12-05,D
,N,D278,"CM,DV,EC,ED,EM,IP,IT,LT,TF",Consultations for the Gordie Howe International Bridge Community Benefits Plan,Consultations pour le plan d'avantages pour la communauté pour la pont internationale Gordie-Howe,"The Community Benefits Plan is delivered as part of the Gordie Howe International Bridge Project.  Windsor-Detroit Bridge Authority and the private-sector partner, Bridging North America have held multiple meetings and consultations with stakeholders and the public in Windsor, Ontario and Detroit, Michigan and surrounding regions to seek their input. Feedback provided through these consultations will inform Bridging North Amercia's development of initiatives included in the final Community Benefits Plan. ","Le plan d'avantages pour la communauté est élaboré dans le cadre du projet du pont international Gordie-Howe. L'Autorité du pont Windsor-Détroit et le partenaire du secteur privé, Bridging North America, ont tenu de multiples réunions et consultations avec les intervenants et le public de Windsor (Ontario), Détroit (Michigan) et les régions environnantes afin de receuillir leurs commentaires. Les commentaires fournis dans le cadre de ces consultations permettront à Bridging North America de développer des initiatives qui seront intégrées au plan d'avantages pour la communauté définitif.","BS,CC,CS,ET,FC,FN,GP,IP,PA,SM,ST",2019-01-01,2019-03-31,CA,https://www.gordiehoweinternationalbridge.com/en/community-benefits-section,https://www.gordiehoweinternationalbridge.com/fr/avantages-pour-la-communaute-section,N,,,heather.grondin@wdbridge.com,heather.grondin@wdbridge.com,,,Y,IN,2019-07-26T17:09:25.248085,2019-07-26T17:09:25.248085,kamuir,infc,2020-12-09,D
,Y,,NR,Canada's Small Modular Reactor (SMR) Action Plan,Plan d'action canadien pour les petits réacteurs modulaires,"NRCan Minister Seamus O’Regan announced in February 2020, that the Government of Canada, together with our partners from across the country, will launch Canada’s SMR Action Plan in the fall. Dialogue is currently ongoing between the Government of Canada and its partners to convene a joint response that outlines progress and ongoing actions on SMRs.","Le ministre de Ressources naturelles Canada, Seamus O’Regan, a annoncé en février 2020 que le gouvernement du Canada, en collaboration avec ses partenaires partout au pays, lancerait le Plan d’action canadien sur les PRM à l’automne. Des conversations sont actuellement en cours entre le gouvernement du Canada et ses partenaires pour développer une réponse conjointe qui décrit les progrès et les activités en cours sur les PRM.","AC,CC,EI,FN,GP,IB,IO,IP,IU,JM,MT,MU,NG,NR,NT,OD,PT,SL,TR,YJ",2020-06-30,2020-11-18,O,,,Y,www.smractionplan.ca,www.PlanDActionPRM.ca,diane.cameron@canada.ca,marco.presutti@canada.ca,,,Y,MP,2020-08-19T16:07:06.198385,2020-08-19T16:07:06.198385,jennajoyce,nrcan-rncan,2020-12-09,D
,N,D278,"CM,DV,EC,ED,EM,IP,IT,LT,TF",Consultations for the Gordie Howe International Bridge Community Benefits Plan,Consultations pour le plan d'avantages pour la communauté pour la pont internationale Gordie-Howe,"The Community Benefits Plan is delivered as part of the Gordie Howe International Bridge Project.  Windsor-Detroit Bridge Authority and the private-sector partner, Bridging North America have held multiple meetings and consultations with stakeholders and the public in Windsor, Ontario and Detroit, Michigan and surrounding regions to seek their input. Feedback provided through these consultations will inform Bridging North Amercia's development of initiatives included in the final Community Benefits Plan. ","Le plan d'avantages pour la communauté est élaboré dans le cadre du projet du pont international Gordie-Howe. L'Autorité du pont Windsor-Détroit et le partenaire du secteur privé, Bridging North America, ont tenu de multiples réunions et consultations avec les intervenants et le public de Windsor (Ontario), Détroit (Michigan) et les régions environnantes afin de receuillir leurs commentaires. Les commentaires fournis dans le cadre de ces consultations permettront à Bridging North America de développer des initiatives qui seront intégrées au plan d'avantages pour la communauté définitif.","BS,CC,CS,ET,FC,FN,GP,IP,PA,SM,ST",2019-01-01,2019-03-31,CA,https://www.gordiehoweinternationalbridge.com/en/community-benefits-section,https://www.gordiehoweinternationalbridge.com/fr/avantages-pour-la-communaute-section,N,,,heather.grondin@wdbridge.com,heather.grondin@wdbridge.com,,,Y,IN,2019-07-26T17:09:25.248085,2019-07-26T17:09:25.248085,kamuir,infc,2020-12-10,D
,Y,,NR,Canada's Small Modular Reactor (SMR) Action Plan,Plan d'action canadien pour les petits réacteurs modulaires,"NRCan Minister Seamus O’Regan announced in February 2020, that the Government of Canada, together with our partners from across the country, will launch Canada’s SMR Action Plan in the fall. Dialogue is currently ongoing between the Government of Canada and its partners to convene a joint response that outlines progress and ongoing actions on SMRs.","Le ministre de Ressources naturelles Canada, Seamus O’Regan, a annoncé en février 2020 que le gouvernement du Canada, en collaboration avec ses partenaires partout au pays, lancerait le Plan d’action canadien sur les PRM à l’automne. Des conversations sont actuellement en cours entre le gouvernement du Canada et ses partenaires pour développer une réponse conjointe qui décrit les progrès et les activités en cours sur les PRM.","AC,CC,EI,FN,GP,IB,IO,IP,IU,JM,MT,MU,NG,NR,NT,OD,PT,SL,TR,YJ",2020-06-30,2020-11-18,O,,,Y,www.smractionplan.ca,www.PlanDActionPRM.ca,diane.cameron@canada.ca,marco.presutti@canada.ca,,,Y,MP,2020-08-19T16:07:06.198385,2020-08-19T16:07:06.198385,jennajoyce,nrcan-rncan,2020-12-10,D
,N,D278,"CM,DV,EC,ED,EM,IP,IT,LT,TF",Consultations for the Gordie Howe International Bridge Community Benefits Plan,Consultations pour le plan d'avantages pour la communauté pour la pont internationale Gordie-Howe,"The Community Benefits Plan is delivered as part of the Gordie Howe International Bridge Project.  Windsor-Detroit Bridge Authority and the private-sector partner, Bridging North America have held multiple meetings and consultations with stakeholders and the public in Windsor, Ontario and Detroit, Michigan and surrounding regions to seek their input. Feedback provided through these consultations will inform Bridging North Amercia's development of initiatives included in the final Community Benefits Plan. ","Le plan d'avantages pour la communauté est élaboré dans le cadre du projet du pont international Gordie-Howe. L'Autorité du pont Windsor-Détroit et le partenaire du secteur privé, Bridging North America, ont tenu de multiples réunions et consultations avec les intervenants et le public de Windsor (Ontario), Détroit (Michigan) et les régions environnantes afin de receuillir leurs commentaires. Les commentaires fournis dans le cadre de ces consultations permettront à Bridging North America de développer des initiatives qui seront intégrées au plan d'avantages pour la communauté définitif.","BS,CC,CS,ET,FC,FN,GP,IP,PA,SM,ST",2019-01-01,2019-03-31,CA,https://www.gordiehoweinternationalbridge.com/en/community-benefits-section,https://www.gordiehoweinternationalbridge.com/fr/avantages-pour-la-communaute-section,N,,,heather.grondin@wdbridge.com,heather.grondin@wdbridge.com,,,Y,IN,2019-07-26T17:09:25.248085,2019-07-26T17:09:25.248085,kamuir,infc,2020-12-11,D
,Y,,NR,Canada's Small Modular Reactor (SMR) Action Plan,Plan d'action canadien pour les petits réacteurs modulaires,"NRCan Minister Seamus O’Regan announced in February 2020, that the Government of Canada, together with our partners from across the country, will launch Canada’s SMR Action Plan in the fall. Dialogue is currently ongoing between the Government of Canada and its partners to convene a joint response that outlines progress and ongoing actions on SMRs.","Le ministre de Ressources naturelles Canada, Seamus O’Regan, a annoncé en février 2020 que le gouvernement du Canada, en collaboration avec ses partenaires partout au pays, lancerait le Plan d’action canadien sur les PRM à l’automne. Des conversations sont actuellement en cours entre le gouvernement du Canada et ses partenaires pour développer une réponse conjointe qui décrit les progrès et les activités en cours sur les PRM.","AC,CC,EI,FN,GP,IB,IO,IP,IU,JM,MT,MU,NG,NR,NT,OD,PT,SL,TR,YJ",2020-06-30,2020-11-18,O,,,Y,www.smractionplan.ca,www.PlanDActionPRM.ca,diane.cameron@canada.ca,marco.presutti@canada.ca,,,Y,MP,2020-08-19T16:07:06.198385,2020-08-19T16:07:06.198385,jennajoyce,nrcan-rncan,2020-12-11,D
,N,D278,"CM,DV,EC,ED,EM,IP,IT,LT,TF",Consultations for the Gordie Howe International Bridge Community Benefits Plan,Consultations pour le plan d'avantages pour la communauté pour la pont internationale Gordie-Howe,"The Community Benefits Plan is delivered as part of the Gordie Howe International Bridge Project.  Windsor-Detroit Bridge Authority and the private-sector partner, Bridging North America have held multiple meetings and consultations with stakeholders and the public in Windsor, Ontario and Detroit, Michigan and surrounding regions to seek their input. Feedback provided through these consultations will inform Bridging North Amercia's development of initiatives included in the final Community Benefits Plan. ","Le plan d'avantages pour la communauté est élaboré dans le cadre du projet du pont international Gordie-Howe. L'Autorité du pont Windsor-Détroit et le partenaire du secteur privé, Bridging North America, ont tenu de multiples réunions et consultations avec les intervenants et le public de Windsor (Ontario), Détroit (Michigan) et les régions environnantes afin de receuillir leurs commentaires. Les commentaires fournis dans le cadre de ces consultations permettront à Bridging North America de développer des initiatives qui seront intégrées au plan d'avantages pour la communauté définitif.","BS,CC,CS,ET,FC,FN,GP,IP,PA,SM,ST",2019-01-01,2019-03-31,CA,https://www.gordiehoweinternationalbridge.com/en/community-benefits-section,https://www.gordiehoweinternationalbridge.com/fr/avantages-pour-la-communaute-section,N,,,heather.grondin@wdbridge.com,heather.grondin@wdbridge.com,,,Y,IN,2019-07-26T17:09:25.248085,2019-07-26T17:09:25.248085,kamuir,infc,2020-12-12,D
,Y,,NR,Canada's Small Modular Reactor (SMR) Action Plan,Plan d'action canadien pour les petits réacteurs modulaires,"NRCan Minister Seamus O’Regan announced in February 2020, that the Government of Canada, together with our partners from across the country, will launch Canada’s SMR Action Plan in the fall. Dialogue is currently ongoing between the Government of Canada and its partners to convene a joint response that outlines progress and ongoing actions on SMRs.","Le ministre de Ressources naturelles Canada, Seamus O’Regan, a annoncé en février 2020 que le gouvernement du Canada, en collaboration avec ses partenaires partout au pays, lancerait le Plan d’action canadien sur les PRM à l’automne. Des conversations sont actuellement en cours entre le gouvernement du Canada et ses partenaires pour développer une réponse conjointe qui décrit les progrès et les activités en cours sur les PRM.","AC,CC,EI,FN,GP,IB,IO,IP,IU,JM,MT,MU,NG,NR,NT,OD,PT,SL,TR,YJ",2020-06-30,2020-11-18,O,,,Y,www.smractionplan.ca,www.PlanDActionPRM.ca,diane.cameron@canada.ca,marco.presutti@canada.ca,,,Y,MP,2020-08-19T16:07:06.198385,2020-08-19T16:07:06.198385,jennajoyce,nrcan-rncan,2020-12-12,D
DFO202008-01,Y,"D115,D141,D154,D217,D249","EN,FS,RE","Offshore Pacific Area of Interest Engagement Processand Canada Gazette, Part I publication",Processus de consultation relatif à la zone d’intérêt extracôtière du Pacifique et Publication dans la Partie I de la Gazette du Canada,"DFO is using multiple approaches to fully involve First Nations, other governments, communities, industries and other relevant stakeholders in the design of the proposed Offshore Pacific MPA.
The Area of Interest advisory committee provides input and feedback on the biophysical, socio-economic and resource assessments; key issues such as the conservation objective, activities and risks; and the MPA design and proposed management measures.   
Before proceeding to designation, subject to Treasury Board approval, the proposed Offshore Pacific Marine Protected Area Regulations will be published in Canada Gazette, Part I, for a 30 day public consultation period.","Le MPO utilise de nombreuses approches pour faire participer pleinement les Premières Nations, les autres gouvernements, les communautés, les industries et les autres intervenants concernés à la conception de la zone de protection marine (ZPM) proposée pour la zone extracôtière du Pacifique.
Le comité consultatif des zones d’intérêt fournit des informations et des commentaires sur les évaluations biophysiques et socioéconomiques, sur les évaluations des ressources, sur des questions clés telles que l’objectif de conservation, les activités et les risques, ainsi que sur la conception des ZPM et les mesures de gestion proposées. 
Avant de procéder à la désignation, sous réserve de l’approbation du Conseil du Trésor, le projet de règlement de la ZPM extracôtière du Pacifique sera publié dans la Partie I de la Gazette du Canada, pour une période de consultation publique de 30 jours.","AC,AD,CC,IB,IG,IO,IP,NG,OD,PT,RO",2017-09-20,2022-12-31,O,https://www.pac.dfo-mpo.gc.ca/consultation/oceans/pac-aoi-si/index-eng.html,https://www.pac.dfo-mpo.gc.ca/consultation/oceans/pac-aoi-si/index-fra.html	,N,,,Joy.Hillier@dfo-mpo.gc.ca,,,,Y,ML,2020-08-18T18:27:02.369342,2020-09-01T15:21:07.704581,wliao,dfo-mpo,2020-12-17,D
,N,D278,"CM,DV,EC,ED,EM,IP,IT,LT,TF",Consultations for the Gordie Howe International Bridge Community Benefits Plan,Consultations pour le plan d'avantages pour la communauté pour la pont internationale Gordie-Howe,"The Community Benefits Plan is delivered as part of the Gordie Howe International Bridge Project.  Windsor-Detroit Bridge Authority and the private-sector partner, Bridging North America have held multiple meetings and consultations with stakeholders and the public in Windsor, Ontario and Detroit, Michigan and surrounding regions to seek their input. Feedback provided through these consultations will inform Bridging North Amercia's development of initiatives included in the final Community Benefits Plan. ","Le plan d'avantages pour la communauté est élaboré dans le cadre du projet du pont international Gordie-Howe. L'Autorité du pont Windsor-Détroit et le partenaire du secteur privé, Bridging North America, ont tenu de multiples réunions et consultations avec les intervenants et le public de Windsor (Ontario), Détroit (Michigan) et les régions environnantes afin de receuillir leurs commentaires. Les commentaires fournis dans le cadre de ces consultations permettront à Bridging North America de développer des initiatives qui seront intégrées au plan d'avantages pour la communauté définitif.","BS,CC,CS,ET,FC,FN,GP,IP,PA,SM,ST",2019-01-01,2019-03-31,CA,https://www.gordiehoweinternationalbridge.com/en/community-benefits-section,https://www.gordiehoweinternationalbridge.com/fr/avantages-pour-la-communaute-section,N,,,heather.grondin@wdbridge.com,heather.grondin@wdbridge.com,,,Y,IN,2019-07-26T17:09:25.248085,2019-07-26T17:09:25.248085,kamuir,infc,2020-12-17,D
,Y,,NR,Canada's Small Modular Reactor (SMR) Action Plan,Plan d'action canadien pour les petits réacteurs modulaires,"NRCan Minister Seamus O’Regan announced in February 2020, that the Government of Canada, together with our partners from across the country, will launch Canada’s SMR Action Plan in the fall. Dialogue is currently ongoing between the Government of Canada and its partners to convene a joint response that outlines progress and ongoing actions on SMRs.","Le ministre de Ressources naturelles Canada, Seamus O’Regan, a annoncé en février 2020 que le gouvernement du Canada, en collaboration avec ses partenaires partout au pays, lancerait le Plan d’action canadien sur les PRM à l’automne. Des conversations sont actuellement en cours entre le gouvernement du Canada et ses partenaires pour développer une réponse conjointe qui décrit les progrès et les activités en cours sur les PRM.","AC,CC,EI,FN,GP,IB,IO,IP,IU,JM,MT,MU,NG,NR,NT,OD,PT,SL,TR,YJ",2020-06-30,2020-11-18,O,,,Y,www.smractionplan.ca,www.PlanDActionPRM.ca,diane.cameron@canada.ca,marco.presutti@canada.ca,,,Y,MP,2020-08-19T16:07:06.198385,2020-08-19T16:07:06.198385,jennajoyce,nrcan-rncan,2020-12-17,D
,N,D278,"CM,DV,EC,ED,EM,IP,IT,LT,TF",Consultations for the Gordie Howe International Bridge Community Benefits Plan,Consultations pour le plan d'avantages pour la communauté pour la pont internationale Gordie-Howe,"The Community Benefits Plan is delivered as part of the Gordie Howe International Bridge Project.  Windsor-Detroit Bridge Authority and the private-sector partner, Bridging North America have held multiple meetings and consultations with stakeholders and the public in Windsor, Ontario and Detroit, Michigan and surrounding regions to seek their input. Feedback provided through these consultations will inform Bridging North Amercia's development of initiatives included in the final Community Benefits Plan. ","Le plan d'avantages pour la communauté est élaboré dans le cadre du projet du pont international Gordie-Howe. L'Autorité du pont Windsor-Détroit et le partenaire du secteur privé, Bridging North America, ont tenu de multiples réunions et consultations avec les intervenants et le public de Windsor (Ontario), Détroit (Michigan) et les régions environnantes afin de receuillir leurs commentaires. Les commentaires fournis dans le cadre de ces consultations permettront à Bridging North America de développer des initiatives qui seront intégrées au plan d'avantages pour la communauté définitif.","BS,CC,CS,ET,FC,FN,GP,IP,PA,SM,ST",2019-01-01,2019-03-31,CA,https://www.gordiehoweinternationalbridge.com/en/community-benefits-section,https://www.gordiehoweinternationalbridge.com/fr/avantages-pour-la-communaute-section,N,,,heather.grondin@wdbridge.com,heather.grondin@wdbridge.com,,,Y,IN,2019-07-26T17:09:25.248085,2019-07-26T17:09:25.248085,kamuir,infc,2020-12-18,D
,Y,,NR,Canada's Small Modular Reactor (SMR) Action Plan,Plan d'action canadien pour les petits réacteurs modulaires,"NRCan Minister Seamus O’Regan announced in February 2020, that the Government of Canada, together with our partners from across the country, will launch Canada’s SMR Action Plan in the fall. Dialogue is currently ongoing between the Government of Canada and its partners to convene a joint response that outlines progress and ongoing actions on SMRs.","Le ministre de Ressources naturelles Canada, Seamus O’Regan, a annoncé en février 2020 que le gouvernement du Canada, en collaboration avec ses partenaires partout au pays, lancerait le Plan d’action canadien sur les PRM à l’automne. Des conversations sont actuellement en cours entre le gouvernement du Canada et ses partenaires pour développer une réponse conjointe qui décrit les progrès et les activités en cours sur les PRM.","AC,CC,EI,FN,GP,IB,IO,IP,IU,JM,MT,MU,NG,NR,NT,OD,PT,SL,TR,YJ",2020-06-30,2020-11-18,O,,,Y,www.smractionplan.ca,www.PlanDActionPRM.ca,diane.cameron@canada.ca,marco.presutti@canada.ca,,,Y,MP,2020-08-19T16:07:06.198385,2020-08-19T16:07:06.198385,jennajoyce,nrcan-rncan,2020-12-18,D
,N,D278,"CM,DV,EC,ED,EM,IP,IT,LT,TF",Consultations for the Gordie Howe International Bridge Community Benefits Plan,Consultations pour le plan d'avantages pour la communauté pour la pont internationale Gordie-Howe,"The Community Benefits Plan is delivered as part of the Gordie Howe International Bridge Project.  Windsor-Detroit Bridge Authority and the private-sector partner, Bridging North America have held multiple meetings and consultations with stakeholders and the public in Windsor, Ontario and Detroit, Michigan and surrounding regions to seek their input. Feedback provided through these consultations will inform Bridging North Amercia's development of initiatives included in the final Community Benefits Plan. ","Le plan d'avantages pour la communauté est élaboré dans le cadre du projet du pont international Gordie-Howe. L'Autorité du pont Windsor-Détroit et le partenaire du secteur privé, Bridging North America, ont tenu de multiples réunions et consultations avec les intervenants et le public de Windsor (Ontario), Détroit (Michigan) et les régions environnantes afin de receuillir leurs commentaires. Les commentaires fournis dans le cadre de ces consultations permettront à Bridging North America de développer des initiatives qui seront intégrées au plan d'avantages pour la communauté définitif.","BS,CC,CS,ET,FC,FN,GP,IP,PA,SM,ST",2019-01-01,2019-03-31,CA,https://www.gordiehoweinternationalbridge.com/en/community-benefits-section,https://www.gordiehoweinternationalbridge.com/fr/avantages-pour-la-communaute-section,N,,,heather.grondin@wdbridge.com,heather.grondin@wdbridge.com,,,Y,IN,2019-07-26T17:09:25.248085,2019-07-26T17:09:25.248085,kamuir,infc,2020-12-19,D
,Y,,NR,Canada's Small Modular Reactor (SMR) Action Plan,Plan d'action canadien pour les petits réacteurs modulaires,"NRCan Minister Seamus O’Regan announced in February 2020, that the Government of Canada, together with our partners from across the country, will launch Canada’s SMR Action Plan in the fall. Dialogue is currently ongoing between the Government of Canada and its partners to convene a joint response that outlines progress and ongoing actions on SMRs.","Le ministre de Ressources naturelles Canada, Seamus O’Regan, a annoncé en février 2020 que le gouvernement du Canada, en collaboration avec ses partenaires partout au pays, lancerait le Plan d’action canadien sur les PRM à l’automne. Des conversations sont actuellement en cours entre le gouvernement du Canada et ses partenaires pour développer une réponse conjointe qui décrit les progrès et les activités en cours sur les PRM.","AC,CC,EI,FN,GP,IB,IO,IP,IU,JM,MT,MU,NG,NR,NT,OD,PT,SL,TR,YJ",2020-06-30,2020-11-18,O,,,Y,www.smractionplan.ca,www.PlanDActionPRM.ca,diane.cameron@canada.ca,marco.presutti@canada.ca,,,Y,MP,2020-08-19T16:07:06.198385,2020-08-19T16:07:06.198385,jennajoyce,nrcan-rncan,2020-12-19,D
,N,D278,"CM,DV,EC,ED,EM,IP,IT,LT,TF",Consultations for the Gordie Howe International Bridge Community Benefits Plan,Consultations pour le plan d'avantages pour la communauté pour la pont internationale Gordie-Howe,"The Community Benefits Plan is delivered as part of the Gordie Howe International Bridge Project.  Windsor-Detroit Bridge Authority and the private-sector partner, Bridging North America have held multiple meetings and consultations with stakeholders and the public in Windsor, Ontario and Detroit, Michigan and surrounding regions to seek their input. Feedback provided through these consultations will inform Bridging North Amercia's development of initiatives included in the final Community Benefits Plan. ","Le plan d'avantages pour la communauté est élaboré dans le cadre du projet du pont international Gordie-Howe. L'Autorité du pont Windsor-Détroit et le partenaire du secteur privé, Bridging North America, ont tenu de multiples réunions et consultations avec les intervenants et le public de Windsor (Ontario), Détroit (Michigan) et les régions environnantes afin de receuillir leurs commentaires. Les commentaires fournis dans le cadre de ces consultations permettront à Bridging North America de développer des initiatives qui seront intégrées au plan d'avantages pour la communauté définitif.","BS,CC,CS,ET,FC,FN,GP,IP,PA,SM,ST",2019-01-01,2019-03-31,CA,https://www.gordiehoweinternationalbridge.com/en/community-benefits-section,https://www.gordiehoweinternationalbridge.com/fr/avantages-pour-la-communaute-section,N,,,heather.grondin@wdbridge.com,heather.grondin@wdbridge.com,,,Y,IN,2019-07-26T17:09:25.248085,2019-07-26T17:09:25.248085,kamuir,infc,2020-12-22,D
